2023-05-11 02:54:10,919	__main__.sample_reviews_polar.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-11 02:54:10,920	__main__.sample_reviews_polar.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 02:54:10,981	__main__.sample_reviews_polar.ThreeCheat.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 2.0 mean absolute error, 4.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, inf recall of 3.0, 0.0 precision of 3.0, 0.0 recall of 5.0, inf precision of 5.0, 0 perfect matches.
2023-05-11 02:54:11,118	__main__.sample_reviews_polar.ThreeCheat.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-11 02:54:11,118	__main__.sample_reviews_polar.ThreeCheat.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 2.0 mean absolute error, 4.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, 0.0 precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 0 perfect matches.
2023-05-11 02:55:20,447	__main__.sample_reviews_polar.ThreeCheat.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <ThreeCheat with <HuggingBertTokenizer> tokenizer>
2023-05-11 02:55:20,447	__main__.sample_reviews_polar.ThreeCheat.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-11 02:55:20,447	__main__.sample_reviews_polar.ThreeCheat.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <ThreeCheat with <HuggingBertTokenizer> tokenizer>
2023-05-11 02:55:20,511	__main__.sample_reviews_polar.ThreeCheat.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 2.0 mean absolute error, 4.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, inf recall of 3.0, 0.0 precision of 3.0, 0.0 recall of 5.0, inf precision of 5.0, 0 perfect matches.
2023-05-11 02:55:20,642	__main__.sample_reviews_polar.ThreeCheat.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 02:55:20,642	__main__.sample_reviews_polar.ThreeCheat.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 2.0 mean absolute error, 4.0 mean squared error, 0.0 recall of 1.0, inf precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, 0.0 precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.0 recall of 5.0, inf precision of 5.0, 0 perfect matches.
2023-05-11 02:56:25,464	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-11 02:58:39,936	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Training succeeded!
2023-05-11 02:58:39,936	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-11 02:59:42,928	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.112 mean absolute error, 4.448 mean squared error, 0.6 recall of 1.0, 0.7936507936507936 precision of 1.0, 0.844 recall of 5.0, 0.6784565916398714 precision of 5.0, 722 perfect matches.
2023-05-11 02:59:43,056	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 02:59:43,056	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.112 mean absolute error, 4.448 mean squared error, 0.6 recall of 1.0, 0.7936507936507936 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.844 recall of 5.0, 0.6784565916398714 precision of 5.0, 722 perfect matches.
2023-05-11 03:00:49,870	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 03:02:52,781	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Training succeeded!
2023-05-11 03:02:52,782	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 03:03:51,289	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.LowercaseTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.844 mean absolute error, 3.376 mean squared error, 0.732 recall of 1.0, 0.8261851015801355 precision of 1.0, 0.846 recall of 5.0, 0.7594254937163375 precision of 5.0, 789 perfect matches.
2023-05-11 03:03:51,434	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 03:03:51,434	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.844 mean absolute error, 3.376 mean squared error, 0.732 recall of 1.0, 0.8261851015801355 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.846 recall of 5.0, 0.7594254937163375 precision of 5.0, 789 perfect matches.
2023-05-11 03:04:58,344	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 03:07:37,201	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training succeeded!
2023-05-11 03:07:37,201	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 03:08:44,021	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.016 mean absolute error, 4.064 mean squared error, 0.636 recall of 1.0, 0.8153846153846154 precision of 1.0, 0.856 recall of 5.0, 0.7016393442622951 precision of 5.0, 746 perfect matches.
2023-05-11 03:08:44,148	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 03:08:44,148	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.016 mean absolute error, 4.064 mean squared error, 0.636 recall of 1.0, 0.8153846153846154 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.856 recall of 5.0, 0.7016393442622951 precision of 5.0, 746 perfect matches.
2023-05-11 03:09:48,163	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-11 03:11:49,951	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Training succeeded!
2023-05-11 03:11:49,951	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-11 03:12:44,566	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.876 mean absolute error, 3.504 mean squared error, 0.676 recall of 1.0, 0.8556962025316456 precision of 1.0, 0.886 recall of 5.0, 0.7322314049586777 precision of 5.0, 781 perfect matches.
2023-05-11 03:12:44,692	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 03:12:44,693	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.876 mean absolute error, 3.504 mean squared error, 0.676 recall of 1.0, 0.8556962025316456 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.886 recall of 5.0, 0.7322314049586777 precision of 5.0, 781 perfect matches.
2023-05-11 03:13:49,881	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 03:16:25,770	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-11 03:16:25,770	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 03:17:35,774	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.14 mean absolute error, 4.56 mean squared error, 0.588 recall of 1.0, 0.7882037533512064 precision of 1.0, 0.842 recall of 5.0, 0.671451355661882 precision of 5.0, 715 perfect matches.
2023-05-11 03:17:35,900	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
2023-05-11 03:17:35,901	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.14 mean absolute error, 4.56 mean squared error, 0.588 recall of 1.0, 0.7882037533512064 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.842 recall of 5.0, 0.671451355661882 precision of 5.0, 715 perfect matches.
2023-05-11 03:18:42,935	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training sentiment analyzer: <NLTKSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-11 03:21:38,474	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Training succeeded!
2023-05-11 03:21:38,474	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluating sentiment analyzer: <NLTKSentimentAnalyzer with <HuggingBertTokenizer> tokenizer>
2023-05-11 03:22:56,163	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.HuggingBertTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 1.256 mean absolute error, 5.024 mean squared error, 0.566 recall of 1.0, 0.7447368421052631 precision of 1.0, 0.806 recall of 5.0, 0.65 precision of 5.0, 686 perfect matches.
2023-05-11 03:22:56,290	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.HuggingBertTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 03:22:56,290	__main__.sample_reviews_polar.NLTKSentimentAnalyzer.HuggingBertTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 1.256 mean absolute error, 5.024 mean squared error, 0.566 recall of 1.0, 0.7447368421052631 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.806 recall of 5.0, 0.65 precision of 5.0, 686 perfect matches.
2023-05-11 03:24:02,140	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PlainTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-11 03:29:36,914	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PlainTokenizer.1	INFO	Training succeeded!
2023-05-11 03:29:36,914	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PlainTokenizer> tokenizer>
2023-05-11 03:30:44,840	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PlainTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.592 mean absolute error, 2.368 mean squared error, 0.882 recall of 1.0, 0.8320754716981132 precision of 1.0, 0.822 recall of 5.0, 0.874468085106383 precision of 5.0, 852 perfect matches.
2023-05-11 03:30:44,974	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PlainTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 03:30:44,975	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PlainTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.592 mean absolute error, 2.368 mean squared error, 0.882 recall of 1.0, 0.8320754716981132 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.822 recall of 5.0, 0.874468085106383 precision of 5.0, 852 perfect matches.
2023-05-11 03:31:49,377	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 03:32:16,324	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.1	ERROR	Training failed, trying again with a different dataset...
2023-05-11 03:33:20,469	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.2	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 03:38:59,808	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.2	INFO	Training succeeded!
2023-05-11 03:38:59,808	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.2	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <LowercaseTokenizer> tokenizer>
2023-05-11 03:40:06,999	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer.2	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.54 mean absolute error, 2.16 mean squared error, 0.892 recall of 1.0, 0.8462998102466793 precision of 1.0, 0.838 recall of 5.0, 0.8858350951374208 precision of 5.0, 865 perfect matches.
2023-05-11 03:40:07,158	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 03:40:07,159	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.LowercaseTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.54 mean absolute error, 2.16 mean squared error, 0.892 recall of 1.0, 0.8462998102466793 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.838 recall of 5.0, 0.8858350951374208 precision of 5.0, 865 perfect matches.
2023-05-11 03:41:10,657	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 03:43:06,232	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.1	ERROR	Training failed, trying again with a different dataset...
2023-05-11 03:44:05,808	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.2	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 03:45:57,648	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.2	ERROR	Training failed, trying again with a different dataset...
2023-05-11 03:47:02,141	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.3	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 03:48:52,237	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.3	ERROR	Training failed, trying again with a different dataset...
2023-05-11 03:49:53,364	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.4	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 03:50:31,650	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.4	ERROR	Training failed, trying again with a different dataset...
2023-05-11 03:51:37,108	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.5	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 03:57:18,501	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.5	INFO	Training succeeded!
2023-05-11 03:57:18,501	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.5	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <NLTKWordTokenizer> tokenizer>
2023-05-11 03:58:26,860	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer.5	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.532 mean absolute error, 2.128 mean squared error, 0.832 recall of 1.0, 0.8946236559139785 precision of 1.0, 0.902 recall of 5.0, 0.8429906542056075 precision of 5.0, 867 perfect matches.
2023-05-11 03:58:26,989	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 03:58:26,989	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.NLTKWordTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.532 mean absolute error, 2.128 mean squared error, 0.832 recall of 1.0, 0.8946236559139785 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.902 recall of 5.0, 0.8429906542056075 precision of 5.0, 867 perfect matches.
2023-05-11 03:59:31,548	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizer.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-11 04:05:13,976	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizer.1	INFO	Training succeeded!
2023-05-11 04:05:13,976	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizer> tokenizer>
2023-05-11 04:06:21,379	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizer.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.532 mean absolute error, 2.128 mean squared error, 0.882 recall of 1.0, 0.8563106796116505 precision of 1.0, 0.852 recall of 5.0, 0.8783505154639175 precision of 5.0, 867 perfect matches.
2023-05-11 04:06:21,519	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizer	INFO	Reached target of 1 runs, moving on...
2023-05-11 04:06:21,520	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizer	INFO	Cumulative evaluation results: Evaluation results: 1000 evaluated, 0.532 mean absolute error, 2.128 mean squared error, 0.882 recall of 1.0, 0.8563106796116505 precision of 1.0, inf recall of 2.0, inf precision of 2.0, inf recall of 3.0, inf precision of 3.0, inf recall of 4.0, inf precision of 4.0, 0.852 recall of 5.0, 0.8783505154639175 precision of 5.0, 867 perfect matches.
2023-05-11 04:07:28,406	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 04:13:09,604	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Training succeeded!
2023-05-11 04:13:09,605	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluating sentiment analyzer: <TensorflowPolarSentimentAnalyzer with <PottsTokenizerWithNegation> tokenizer>
2023-05-11 04:14:16,831	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation.1	INFO	Evaluation results: Evaluation results: 1000 evaluated, 0.456 mean absolute error, 1.824 mean squared error, 0.878 recall of 1.0, 0.8922764227642277 precision of 1.0, 0.894 recall of 5.0, 0.8799212598425197 precision of 5.0, 886 perfect matches.
2023-05-11 04:14:16,980	__main__.sample_reviews_polar.TensorflowPolarSentimentAnalyzer.PottsTokenizerWithNegation	INFO	Reached target of 1 runs, moving on...
